,Fecha,Humedad,Averias,EnergiaSolar,EnergiaEolica,LuzHabitacion1,LuzHabitacion2,LuzSalon,LuzCocina,LuzBaño1,LuzBaño2,LuzDespacho,LuzExterior,ConsumoAguaDucha1,ConsumoAguaDucha2,ConsumoAguaWC1,ConsumoAguaWC2,ConsumoAguaLavabo1,ConsumoAguaLavabo2,ConsumoAguaLavadora,ConsumoAguaLavavajillas,ConsumoAguaFregadero,ConsumoAguaExterior,ConsumoAguaBaño1,ConsumoAguaBaño2,ConsumoAguaCocina,GastoAguaTotal,ConsumoVitroceramica,ConsumoFrigorifico,ConsumoLavadora,ConsumoHorno,ConsumoTelevision,ConsumoMicroondas,ConsumoLavavajillas,GastoLuzTotal,Amanecer,Atardecer,DuracionDia,Precipitaciones,TemperaturaMax,TemperaturaMin,Viento,PresionMax,PresionMin,TempHabitacion1,TempHabitacion2,TempSalon,TempCocina,TempBaño1,TempBaño2,TempDespacho,VentanaHabitacion1,VentanaHabitacion2,VentanaSalon,VentanaCocina,VentanaBaño1,VentanaBaño2,VentanaDespacho,PersianaHabitacion1,PersianaHabitacion2,PersianaSalon,PersianaCocina,PersianaBaño1,PersianaBaño2,PersianaDespacho
1538,2015-03-06 02:00:00,56,0,0.24,0.0,0.2,0.18,0.25,0.41,0.07,0.06,0.21,0.02,169,58,120,64,53,26,62,6.5,52,24,342,148,120.5,610.5,1.4,19.3,0.06,0.68,0.593,1.3,0.0,24.733,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,2,2,19,31,0,0,21,1,0,1,0,0,0,1,1,0,1,0,1,0,1
1539,2015-03-06 03:00:00,55,0,0.18,0.0,0.29,0.17,0.19,0.45,0.06,0.07,0.24,0.02,136,92,115,64,67,24,42,0.0,77,24,318,180,119.0,617.0,0.6,21.8,0.3,0.27,0.293,1.4,0.411,26.564,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,14,3,15,5,0,0,32,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1540,2015-03-06 04:00:00,55,0,0.16,0.0,0.24,0.22,0.19,0.43,0.06,0.06,0.21,0.03,130,93,115,68,75,41,0,18.0,82,0,320,202,100.0,622.0,4.5,19.9,0.79,0.6,0.431,2.0,0.139,29.799999999999997,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,4,10,7,35,0,0,30,1,0,0,1,1,0,0,1,0,0,1,1,0,1
1541,2015-03-06 05:00:00,57,0,0.26,0.0,0.25,0.16,0.25,0.55,0.06,0.06,0.22,0.03,167,75,112,64,104,40,50,14.0,57,12,383,179,121.0,683.0,0.9,18.9,0.58,0.04,1.41,0.8,0.098,24.307999999999996,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,10,31,35,17,0,0,8,0,0,0,1,1,0,1,0,0,0,0,1,0,0
1542,2015-03-06 06:00:00,56,0,0.19,0.0,0.25,0.15,0.25,0.42,0.06,0.07,0.23,0.02,164,58,113,67,88,46,50,14.0,97,24,365,171,161.0,697.0,1.5,21.2,0.25,0.08,0.925,2.2,0.074,27.679,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,8,38,39,30,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,2015-03-06 07:00:00,56,2,0.1,0.0,0.3,0.15,0.26,0.61,0.07,0.08,0.21,0.02,189,95,112,61,109,33,62,18.0,21,0,410,189,101.0,700.0,1.2,20.0,0.2,0.75,0.504,0.8,0.466,25.62,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,5,24,18,27,0,0,12,1,1,1,1,0,1,1,1,0,0,1,1,1,0
1544,2015-03-06 08:00:00,55,2,0.22,0.0,0.31,0.18,0.29,0.4,0.06,0.06,0.26,0.02,196,86,139,66,102,26,0,6.5,48,0,437,178,54.5,669.5,0.3,18.5,0.77,0.01,1.165,1.1,0.416,23.841,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,4,14,36,15,0,0,25,0,0,1,1,1,1,0,0,1,1,1,0,1,0
1545,2015-03-06 09:00:00,55,0,0.3,0.0,0.24,0.24,0.28,0.58,0.06,0.06,0.19,0.03,170,75,116,59,63,28,42,6.5,65,0,349,162,113.5,624.5,0.9,21.5,0.59,0.59,0.555,0.6,0.333,26.747999999999998,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,38,7,8,14,0,0,20,1,1,0,1,0,0,0,1,0,1,1,0,0,0
1546,2015-03-06 10:00:00,55,0,0.13,0.0,0.31,0.15,0.25,0.43,0.07,0.08,0.25,0.02,166,92,131,66,66,33,0,0.0,43,0,363,191,43.0,597.0,0.0,21.5,0.41,0.4,0.828,1.8,0.027,26.525,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,5,29,8,0,0,0,13,0,0,1,0,0,0,0,1,1,1,1,0,1,0
1547,2015-03-06 11:00:00,55,0,0.16,0.0,0.28,0.18,0.29,0.4,0.09,0.08,0.21,0.03,140,90,126,60,106,55,0,18.0,35,0,372,205,53.0,630.0,1.6,21.7,0.24,0.57,1.074,1.0,0.469,28.213,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,10,0,9,17,0,0,14,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1548,2015-03-06 12:00:00,57,2,0.32,0.0,0.29,0.15,0.18,0.61,0.08,0.07,0.24,0.02,145,99,119,61,51,50,0,6.5,114,12,315,210,120.5,645.5,2.1,18.6,0.28,0.2,0.638,1.9,0.326,25.684000000000005,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,5,4,5,11,0,0,34,0,0,1,1,0,1,1,1,0,1,1,1,1,0
1549,2015-03-06 13:00:00,55,0,0.23,0.0,0.29,0.19,0.29,0.61,0.09,0.06,0.27,0.02,118,62,133,58,72,30,62,18.0,39,12,323,150,119.0,592.0,0.3,20.7,0.28,0.66,0.072,0.1,0.436,24.368000000000002,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,29,33,19,10,0,0,13,1,0,0,1,1,0,1,0,1,1,1,1,0,0
1550,2015-03-06 14:00:00,58,0,0.25,0.0,0.32,0.18,0.21,0.61,0.08,0.08,0.22,0.02,188,83,125,62,66,24,50,6.5,52,24,379,169,108.5,656.5,2.5,20.4,0.7,0.46,0.51,0.4,0.072,26.761999999999997,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,20,3,23,39,0,0,32,1,1,0,0,0,0,0,1,1,1,0,0,0,0
1551,2015-03-06 15:00:00,56,0,0.32,0.0,0.32,0.16,0.22,0.48,0.08,0.07,0.2,0.02,186,76,125,69,72,27,42,14.0,14,0,383,172,70.0,625.0,3.4,19.7,0.66,0.53,1.353,0.5,0.289,27.982000000000003,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,12,22,10,25,0,0,15,0,1,0,1,1,0,1,0,1,1,0,1,0,1
1552,2015-03-06 16:00:00,56,0,0.12,0.0,0.23,0.24,0.22,0.38,0.07,0.09,0.29,0.02,134,87,132,57,111,28,0,0.0,59,0,377,172,59.0,608.0,2.6,21.4,0.9,0.51,0.613,2.1,0.433,30.096,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,38,32,20,23,0,0,30,1,1,0,0,0,1,1,1,1,1,0,0,0,0
1553,2015-03-06 17:00:00,56,0,0.14,0.0,0.24,0.18,0.3,0.51,0.07,0.07,0.3,0.03,106,98,135,59,102,51,0,10.0,66,12,343,208,76.0,627.0,4.7,20.3,0.39,0.64,0.348,0.4,0.112,28.59,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,27,14,5,35,0,0,21,1,1,0,1,0,1,0,0,0,0,1,1,0,1
1554,2015-03-06 18:00:00,57,0,0.22,0.0,0.29,0.2,0.22,0.47,0.08,0.09,0.27,0.03,170,86,115,63,78,38,42,6.5,89,12,363,187,137.5,687.5,2.5,18.1,0.74,0.25,0.846,2.0,0.366,26.451999999999998,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,23,24,30,28,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
1555,2015-03-06 19:00:00,58,0,0.17,0.0,0.31,0.16,0.18,0.59,0.07,0.06,0.29,0.02,174,64,125,57,89,47,50,0.0,82,0,388,168,132.0,688.0,2.3,19.1,0.51,0.23,0.243,2.2,0.309,26.572000000000003,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,1,19,31,17,0,0,23,0,1,0,0,0,1,0,1,0,1,1,1,1,1
1556,2015-03-06 20:00:00,56,0,0.2,0.0,0.19,0.15,0.25,0.52,0.07,0.09,0.29,0.02,197,89,112,66,50,34,50,0.0,90,24,359,189,140.0,688.0,0.2,20.5,0.11,0.12,0.254,0.4,0.384,23.548000000000002,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,3,7,36,13,0,0,24,1,1,0,1,0,1,1,0,0,1,1,1,0,0
1557,2015-03-06 21:00:00,55,0,0.13,0.0,0.23,0.14,0.2,0.42,0.08,0.07,0.28,0.03,117,94,115,58,100,53,0,6.5,59,0,332,205,65.5,602.5,1.7,19.6,0.54,0.55,0.668,1.0,0.151,25.659,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,0,21,1,21,0,0,6,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1558,2015-03-06 22:00:00,55,0,0.33,0.0,0.2,0.18,0.19,0.61,0.06,0.06,0.19,0.02,165,89,119,62,55,48,42,0.0,88,24,339,199,130.0,668.0,4.4,19.2,0.79,0.36,0.16,2.0,0.015,28.435,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,18,5,18,16,0,0,14,0,0,1,0,1,1,0,1,0,0,0,1,0,1
1559,2015-03-06 23:00:00,55,0,0.32,0.0,0.28,0.16,0.25,0.53,0.09,0.09,0.23,0.02,193,91,132,60,54,55,0,0.0,8,0,379,206,8.0,593.0,4.7,20.2,0.04,0.53,1.131,1.3,0.377,29.928,07:42:00,19:10:00,11:28:00,8.2,13.1,6.3,15.12,935.8,926.7,37,9,23,24,0,0,4,0,0,0,1,0,1,0,0,0,1,0,1,1,1
1560,2015-03-07 00:00:00,55,0,0.28,0.0,0.27,0.19,0.24,0.57,0.06,0.09,0.21,0.02,109,68,115,61,48,32,50,14.0,86,24,272,161,150.0,583.0,0.9,21.0,0.34,0.48,0.52,2.0,0.072,26.962,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,10,1,35,32,0,0,27,0,0,1,0,1,0,1,0,1,1,1,1,1,0
1561,2015-03-07 01:00:00,58,0,0.23,0.0,0.31,0.18,0.28,0.6,0.07,0.07,0.27,0.02,117,70,131,61,51,59,50,0.0,94,12,299,190,144.0,633.0,4.4,18.5,0.59,0.38,1.173,1.0,0.225,28.068000000000005,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,2,4,18,23,0,0,16,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1562,2015-03-07 02:00:00,58,0,0.33,0.0,0.26,0.21,0.26,0.56,0.09,0.06,0.26,0.02,145,58,115,59,86,29,42,10.0,7,0,346,146,59.0,551.0,4.6,19.2,0.87,0.07,0.533,2.0,0.092,29.085,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,29,37,25,32,0,0,38,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1563,2015-03-07 03:00:00,57,2,0.14,0.0,0.28,0.24,0.21,0.38,0.09,0.08,0.19,0.02,189,72,112,62,82,43,42,18.0,119,0,383,177,179.0,739.0,4.4,19.8,0.58,0.23,1.148,1.8,0.345,29.793,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,9,17,5,23,0,0,24,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1564,2015-03-07 04:00:00,56,0,0.21,0.0,0.19,0.19,0.28,0.36,0.07,0.09,0.18,0.02,109,88,119,61,80,34,0,6.5,73,24,308,183,79.5,570.5,4.4,21.2,0.23,0.43,0.225,1.8,0.324,29.989000000000004,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,38,31,35,33,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0
1565,2015-03-07 05:00:00,57,0,0.16,0.0,0.3,0.14,0.29,0.46,0.09,0.09,0.21,0.02,157,66,129,68,91,30,62,14.0,36,24,377,164,112.0,653.0,3.3,18.6,0.47,0.61,0.727,1.8,0.42,27.527,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,18,23,36,8,0,0,23,0,0,0,0,1,1,0,1,1,1,1,1,1,0
1566,2015-03-07 06:00:00,57,0,0.19,0.0,0.32,0.15,0.3,0.51,0.07,0.07,0.19,0.03,125,76,139,57,59,43,0,18.0,109,12,323,176,127.0,626.0,1.7,19.3,0.65,0.29,0.719,0.6,0.419,25.318,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,32,33,9,27,0,0,29,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1567,2015-03-07 07:00:00,56,0,0.3,0.0,0.22,0.23,0.23,0.37,0.07,0.09,0.25,0.02,145,78,115,66,89,59,0,10.0,45,0,349,203,55.0,607.0,4.1,18.9,0.69,0.3,0.549,1.6,0.231,27.85,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,0,22,31,34,0,0,23,0,1,1,0,0,0,1,1,1,0,0,1,1,0
1568,2015-03-07 08:00:00,55,1,0.28,0.0,0.22,0.19,0.24,0.62,0.08,0.08,0.19,0.03,134,74,134,66,82,24,62,10.0,67,0,350,164,139.0,653.0,1.9,19.8,0.44,0.76,0.142,1.6,0.097,26.389000000000006,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,13,13,20,36,0,0,36,1,1,1,0,1,1,0,1,0,1,0,0,0,1
1569,2015-03-07 09:00:00,58,0,0.19,0.0,0.19,0.17,0.25,0.61,0.08,0.06,0.19,0.03,169,81,126,56,57,42,62,18.0,17,0,352,179,97.0,628.0,2.3,18.9,0.66,0.73,0.854,0.2,0.236,25.459999999999997,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,11,23,25,6,0,0,30,1,0,0,0,0,1,1,1,0,1,1,0,1,1
1570,2015-03-07 10:00:00,57,1,0.27,0.0,0.29,0.22,0.23,0.62,0.09,0.09,0.26,0.02,118,79,115,60,77,24,50,10.0,35,24,310,163,95.0,568.0,3.5,21.5,0.73,0.26,1.51,1.0,0.36,30.680000000000003,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,2,30,9,1,0,0,27,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1571,2015-03-07 11:00:00,55,0,0.24,0.0,0.3,0.2,0.21,0.56,0.07,0.07,0.23,0.02,197,68,114,67,54,47,62,0.0,75,24,365,182,137.0,684.0,0.9,20.1,0.42,0.04,0.805,1.2,0.253,25.378,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,19,8,24,5,0,0,8,0,0,0,1,0,1,0,0,1,0,0,1,1,0
1572,2015-03-07 12:00:00,55,0,0.23,0.0,0.25,0.19,0.24,0.51,0.06,0.08,0.29,0.03,127,89,113,61,56,27,42,10.0,114,24,296,177,166.0,639.0,1.4,21.5,0.93,0.68,0.463,0.0,0.133,26.756,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,9,17,4,26,0,0,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1573,2015-03-07 13:00:00,58,0,0.34,0.0,0.32,0.2,0.3,0.57,0.07,0.08,0.26,0.03,181,56,136,66,55,26,0,14.0,111,24,372,148,125.0,645.0,3.0,20.5,0.51,0.68,0.707,0.1,0.417,27.744000000000003,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,16,12,20,6,0,0,10,1,0,1,0,0,0,1,1,1,1,0,0,0,1
1574,2015-03-07 14:00:00,56,2,0.18,0.0,0.3,0.19,0.28,0.36,0.09,0.08,0.24,0.02,191,69,119,65,61,45,50,10.0,88,24,371,179,148.0,698.0,4.6,18.8,0.19,0.33,0.882,1.9,0.392,28.654,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,16,33,22,39,0,0,23,0,1,0,0,1,1,0,0,1,1,1,0,1,0
1575,2015-03-07 15:00:00,56,0,0.1,0.0,0.23,0.15,0.29,0.56,0.09,0.07,0.22,0.03,105,85,135,57,90,52,0,18.0,96,0,330,194,114.0,638.0,4.0,18.7,0.54,0.29,1.294,0.1,0.036,26.6,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,25,20,23,8,0,0,23,1,1,0,1,1,0,0,1,0,0,0,1,1,0
1576,2015-03-07 16:00:00,56,0,0.11,0.0,0.32,0.16,0.23,0.5,0.09,0.09,0.3,0.02,126,85,119,63,86,37,42,18.0,92,0,331,185,152.0,668.0,4.0,21.1,0.53,0.48,1.396,0.7,0.424,30.340000000000003,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,39,17,10,8,0,0,16,1,0,1,0,1,0,1,0,1,1,1,0,1,1
1577,2015-03-07 17:00:00,55,0,0.1,0.0,0.19,0.18,0.23,0.36,0.08,0.07,0.29,0.03,177,70,122,56,67,35,50,14.0,110,12,366,161,174.0,701.0,0.4,18.9,0.66,0.07,0.882,0.6,0.361,23.303,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,29,12,20,8,0,0,9,1,0,1,0,1,1,0,1,0,1,1,0,1,0
1578,2015-03-07 18:00:00,57,2,0.28,0.0,0.23,0.24,0.25,0.37,0.06,0.06,0.25,0.03,137,78,130,66,91,35,0,0.0,0,12,358,179,0.0,537.0,4.0,21.0,0.89,0.57,0.779,0.0,0.01,28.739000000000004,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,26,6,33,37,0,0,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0
1579,2015-03-07 19:00:00,57,0,0.25,0.0,0.22,0.22,0.2,0.43,0.09,0.06,0.19,0.03,161,80,119,67,85,38,50,6.5,26,12,365,185,82.5,632.5,0.3,20.9,0.33,0.67,1.159,0.7,0.203,25.701999999999998,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,14,7,19,35,0,0,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1580,2015-03-07 20:00:00,56,0,0.26,0.0,0.28,0.19,0.2,0.46,0.07,0.09,0.24,0.03,119,75,139,56,48,34,42,10.0,36,24,306,165,88.0,559.0,4.5,20.5,0.92,0.62,0.54,2.2,0.386,31.226000000000003,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,8,8,7,16,0,0,30,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1581,2015-03-07 21:00:00,58,0,0.26,0.0,0.29,0.16,0.22,0.57,0.09,0.08,0.22,0.03,122,67,129,67,111,36,62,10.0,1,12,362,170,73.0,605.0,3.1,20.1,0.05,0.56,0.093,1.3,0.211,27.073999999999998,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,19,6,35,10,0,0,25,1,0,0,0,1,1,0,0,1,0,1,1,1,1
1582,2015-03-07 22:00:00,55,0,0.1,0.0,0.3,0.22,0.22,0.41,0.09,0.09,0.22,0.03,125,54,115,67,53,54,42,0.0,1,24,293,175,43.0,511.0,0.2,21.5,0.47,0.65,0.764,0.4,0.434,25.997999999999998,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,15,13,22,4,0,0,2,0,1,0,1,0,0,1,0,0,1,1,0,1,1
1583,2015-03-07 23:00:00,56,0,0.11,0.0,0.2,0.18,0.26,0.38,0.09,0.07,0.26,0.02,197,78,118,64,81,56,50,6.5,90,24,396,198,146.5,740.5,0.1,18.8,0.37,0.68,1.013,0.7,0.151,23.274,07:40:00,19:11:00,11:30:00,0.0,12.1,3.2,9.0,940.3,935.8,13,28,30,17,0,0,28,0,0,1,1,0,0,1,0,0,0,1,0,1,1
1584,2015-03-08 00:00:00,57,1,0.21,0.0,0.26,0.23,0.3,0.52,0.06,0.08,0.22,0.03,133,68,124,66,95,29,62,18.0,72,24,352,163,152.0,667.0,4.7,18.1,0.04,0.1,0.757,0.3,0.22,25.917,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,13,26,11,12,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
1585,2015-03-08 01:00:00,55,0,0.16,0.0,0.27,0.2,0.2,0.52,0.06,0.06,0.23,0.03,163,94,123,69,107,38,62,0.0,59,12,393,201,121.0,715.0,2.8,21.0,0.48,0.36,1.146,0.4,0.0,27.756,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,27,17,22,20,0,0,29,0,1,1,1,0,0,1,0,0,1,0,0,0,0
1586,2015-03-08 02:00:00,57,2,0.22,0.0,0.23,0.24,0.3,0.57,0.07,0.09,0.19,0.02,192,67,134,68,60,37,42,6.5,42,12,386,172,90.5,648.5,1.0,21.7,0.74,0.58,0.748,1.4,0.076,27.953999999999997,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,7,37,24,27,0,0,10,1,0,0,1,0,1,1,0,1,1,1,1,1,0
1587,2015-03-08 03:00:00,58,0,0.15,0.0,0.23,0.19,0.22,0.49,0.07,0.06,0.21,0.02,179,61,137,69,98,53,50,6.5,93,24,414,183,149.5,746.5,0.9,20.0,0.79,0.53,1.36,0.0,0.039,25.109,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,31,21,2,8,0,0,29,0,1,0,1,1,1,1,0,0,0,0,0,1,1
1588,2015-03-08 04:00:00,58,2,0.32,0.0,0.27,0.17,0.3,0.47,0.08,0.09,0.29,0.03,188,91,134,56,48,41,0,10.0,103,12,370,188,113.0,671.0,3.3,19.4,0.87,0.4,0.279,1.8,0.22,27.968999999999998,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,32,8,39,34,0,0,30,0,1,0,1,0,0,0,1,0,1,1,1,1,1
1589,2015-03-08 05:00:00,56,1,0.11,0.0,0.31,0.24,0.29,0.52,0.08,0.07,0.26,0.02,193,76,118,62,111,44,0,14.0,21,0,422,182,35.0,639.0,1.3,19.4,0.13,0.16,0.74,1.6,0.332,25.451999999999998,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,18,7,7,23,0,0,13,1,0,1,1,0,0,0,0,1,1,0,0,1,1
1590,2015-03-08 06:00:00,58,2,0.1,0.0,0.32,0.23,0.28,0.42,0.07,0.06,0.19,0.03,146,67,134,58,118,51,62,14.0,88,24,398,176,164.0,738.0,2.2,19.3,0.39,0.25,1.276,0.8,0.325,26.141000000000002,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,2,38,9,5,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1591,2015-03-08 07:00:00,57,0,0.11,0.0,0.21,0.24,0.21,0.47,0.07,0.06,0.19,0.03,121,50,117,69,67,28,50,14.0,71,0,305,147,135.0,587.0,0.7,20.4,0.52,0.39,1.37,1.7,0.473,27.032999999999998,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,38,30,29,0,0,0,15,1,1,0,1,1,1,0,0,1,1,0,0,0,0
1592,2015-03-08 08:00:00,56,0,0.26,0.0,0.2,0.19,0.3,0.52,0.09,0.06,0.3,0.02,166,88,127,68,68,59,42,10.0,62,12,361,215,114.0,690.0,0.5,20.6,0.69,0.04,0.243,0.0,0.091,23.844,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,37,35,31,24,0,0,6,0,0,0,0,0,0,1,0,0,1,1,1,0,1
1593,2015-03-08 09:00:00,55,2,0.31,0.0,0.2,0.18,0.18,0.42,0.08,0.07,0.3,0.03,166,72,129,67,54,41,42,10.0,39,0,349,180,91.0,620.0,2.2,18.5,0.68,0.18,0.469,1.9,0.443,25.832,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,13,6,34,8,0,0,31,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1594,2015-03-08 10:00:00,57,0,0.26,0.0,0.28,0.22,0.23,0.52,0.09,0.09,0.27,0.03,179,67,136,69,61,40,0,18.0,109,24,376,176,127.0,679.0,2.5,21.6,0.47,0.51,1.027,0.5,0.401,28.738000000000003,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,36,11,27,26,0,0,5,0,0,0,0,0,1,0,1,1,1,1,0,1,0
1595,2015-03-08 11:00:00,57,0,0.16,0.0,0.22,0.24,0.2,0.36,0.08,0.07,0.18,0.03,137,77,131,66,116,30,62,6.5,10,0,384,173,78.5,635.5,4.4,19.9,0.14,0.09,0.461,0.0,0.18,26.551,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,12,24,32,14,0,0,27,1,0,1,1,1,1,0,1,1,1,1,1,1,1
1596,2015-03-08 12:00:00,56,2,0.2,0.0,0.28,0.17,0.19,0.52,0.07,0.09,0.3,0.03,169,97,126,60,95,38,50,18.0,34,24,390,195,102.0,687.0,4.7,21.3,0.44,0.04,1.422,2.0,0.045,31.597000000000005,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,18,33,11,12,0,0,14,1,1,1,1,0,1,1,0,0,1,1,0,1,0
1597,2015-03-08 13:00:00,57,2,0.13,0.0,0.23,0.17,0.2,0.39,0.07,0.08,0.22,0.02,101,89,128,56,79,51,42,18.0,99,12,308,196,159.0,663.0,4.3,19.9,0.59,0.02,0.523,1.6,0.284,28.596999999999998,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,23,23,25,21,0,0,8,1,1,0,0,1,0,0,0,1,0,1,1,0,1
1598,2015-03-08 14:00:00,58,0,0.12,0.0,0.25,0.18,0.23,0.62,0.07,0.09,0.27,0.02,112,75,118,60,85,33,42,14.0,12,24,315,168,68.0,551.0,0.1,19.1,0.22,0.21,1.185,1.3,0.101,23.946,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,18,0,3,0,0,0,9,0,1,1,0,0,0,0,0,0,1,1,1,0,0
1599,2015-03-08 15:00:00,58,0,0.26,0.0,0.3,0.23,0.27,0.61,0.06,0.09,0.27,0.02,120,88,127,66,56,53,0,14.0,112,24,303,207,126.0,636.0,4.0,21.6,0.36,0.67,0.667,1.6,0.047,30.794000000000008,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,34,11,15,10,0,0,11,1,0,1,1,1,0,1,0,1,1,0,0,0,1
1600,2015-03-08 16:00:00,55,0,0.15,0.0,0.24,0.22,0.18,0.5,0.08,0.07,0.22,0.03,118,80,122,56,102,47,42,14.0,102,24,342,183,158.0,683.0,1.5,18.9,0.27,0.15,0.103,2.2,0.49,25.152999999999995,07:39:00,19:12:00,11:33:00,0.0,14.9,5.3,2.88,950.0,940.0,16,1,2,0,0,0,27,1,0,1,0,1,0,0,1,1,0,1,1,0,0
